BinID,Enrichment,product,gene,Classification,Confidence,Tax_Level,Quality,EC_number,General_Pathway
Emma2metabat.43,Emma2,putative 3-hydroxyacyl-CoA dehydrogenase,fadN,Xenophilus azovorans,0.81,species,High,1.1.1.35,Benzoate degradation
Emma2metabat.43,Emma2,Mono(2-hydroxyethyl) terephthalate hydrolase,NA,Xenophilus azovorans,0.81,species,High,3.1.1.102,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.43,Emma2,"3,4-dehydroadipyl-CoA semialdehyde dehydrogenase",boxD,Xenophilus azovorans,0.81,species,High,1.2.1.77,Benzoate degradation
Emma2metabat.43,Emma2,Benzoate--CoA ligase,bclA_2,Xenophilus azovorans,0.81,species,High,6.2.1.25,Benzoate degradation
Emma2metabat.43,Emma2,Benzoate--CoA ligase,bclA_2,Xenophilus azovorans,0.81,species,High,6.2.1.25,Aminobenzoate degradation
Emma2metabat.43,Emma2,"Phthalate 4,5-dioxygenase oxygenase subunit",pht3_4,Xenophilus azovorans,0.81,species,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.43,Emma2,3-hydroxybenzoate 6-hydroxylase,nagX,Xenophilus azovorans,0.81,species,High,1.14.13.24,Benzoate degradation
Emma2metabat.43,Emma2,Salicylate hydroxylase,nahG,Xenophilus azovorans,0.81,species,High,1.14.13.1,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.43,Emma2,putative NADH-specific resorcinol 4-hydroxylase,tsdB_2,Xenophilus azovorans,0.81,species,High,1.14.13.220,Benzoate degradation
Emma2metabat.43,Emma2,3-oxoadipate CoA-transferase subunit A,pcaI,Xenophilus azovorans,0.81,species,High,2.8.3.6,Benzoate degradation
Emma2metabat.43,Emma2,3-oxoadipate CoA-transferase subunit B,pcaJ,Xenophilus azovorans,0.81,species,High,2.8.3.6,Benzoate degradation
Emma2metabat.43,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_2,Xenophilus azovorans,0.81,species,High,4.2.1.17,Benzoate degradation
Emma2metabat.43,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_2,Xenophilus azovorans,0.81,species,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.43,Emma2,3-ketoacyl-CoA thiolase,fadA_3,Xenophilus azovorans,0.81,species,High,2.3.1.16,Benzoate degradation
Emma2metabat.43,Emma2,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Xenophilus azovorans,0.81,species,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Xenophilus azovorans,0.81,species,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,Steroid 3-ketoacyl-CoA thiolase,fadA5,Xenophilus azovorans,0.81,species,High,2.3.1.16,Benzoate degradation
Emma2metabat.43,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_3,Xenophilus azovorans,0.81,species,High,4.2.1.17,Benzoate degradation
Emma2metabat.43,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_3,Xenophilus azovorans,0.81,species,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.43,Emma2,Aconitate hydratase A,acn,Xenophilus azovorans,0.81,species,High,4.2.1.3,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase,ligC,Xenophilus azovorans,0.81,species,High,1.1.1.312,Benzoate degradation
Emma2metabat.43,Emma2,4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase,ligC,Xenophilus azovorans,0.81,species,High,1.1.1.312,Aminobenzoate degradation
Emma2metabat.43,Emma2,"Protocatechuate 4,5-dioxygenase beta chain",ligB,Xenophilus azovorans,0.81,species,High,1.13.11.8,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.43,Emma2,"Protocatechuate 4,5-dioxygenase beta chain",ligB,Xenophilus azovorans,0.81,species,High,1.13.11.8,Benzoate degradation
Emma2metabat.43,Emma2,"Protocatechuate 4,5-dioxygenase beta chain",ligB,Xenophilus azovorans,0.81,species,High,1.13.11.8,Aminobenzoate degradation
Emma2metabat.43,Emma2,"Protocatechuate 4,5-dioxygenase alpha chain",ligA_2,Xenophilus azovorans,0.81,species,High,1.13.11.8,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.43,Emma2,"Protocatechuate 4,5-dioxygenase alpha chain",ligA_2,Xenophilus azovorans,0.81,species,High,1.13.11.8,Benzoate degradation
Emma2metabat.43,Emma2,"Protocatechuate 4,5-dioxygenase alpha chain",ligA_2,Xenophilus azovorans,0.81,species,High,1.13.11.8,Aminobenzoate degradation
Emma2metabat.43,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD,Xenophilus azovorans,0.81,species,High,3.1.1.57,Benzoate degradation
Emma2metabat.43,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD,Xenophilus azovorans,0.81,species,High,3.1.1.57,Aminobenzoate degradation
Emma2metabat.43,Emma2,Beta-ketoadipyl-CoA thiolase,pcaF,Xenophilus azovorans,0.81,species,High,2.3.1.174,Benzoate degradation
Emma2metabat.43,Emma2,3-hydroxylaminophenol mutase,NA,Xenophilus azovorans,0.81,species,High,5.4.4.3,Aminobenzoate degradation
Emma2metabat.43,Emma2,Fumarate reductase flavoprotein subunit,ifcA,Xenophilus azovorans,0.81,species,High,1.3.5.4,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,"Phthalate 4,5-dioxygenase oxygenase reductase subunit",pht2_2,Xenophilus azovorans,0.81,species,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.43,Emma2,Nitrobenzene nitroreductase,nbzA_2,Xenophilus azovorans,0.81,species,High,1.7.1.16,Aminobenzoate degradation
Emma2metabat.43,Emma2,Acetyl-CoA acetyltransferase,phaA,Xenophilus azovorans,0.81,species,High,2.3.1.9,Benzoate degradation
Emma2metabat.43,Emma2,Phenol 2-monooxygenase,tbuD,Xenophilus azovorans,0.81,species,High,1.14.13.7,Aminobenzoate degradation
Emma2metabat.43,Emma2,Phenol hydroxylase P5 protein,dmpP,Xenophilus azovorans,0.81,species,High,1.14.13.7,Aminobenzoate degradation
Emma2metabat.43,Emma2,Metapyrocatechase,xylE,Xenophilus azovorans,0.81,species,High,1.13.11.2,Benzoate degradation
Emma2metabat.43,Emma2,2-hydroxymuconic semialdehyde dehydrogenase,xylG,Xenophilus azovorans,0.81,species,High,1.2.1.85,Benzoate degradation
Emma2metabat.43,Emma2,Acetaldehyde dehydrogenase 4,bphJ_1,Xenophilus azovorans,0.81,species,High,1.2.1.10,Benzoate degradation
Emma2metabat.43,Emma2,4-hydroxy-2-oxovalerate aldolase 4,bphI_1,Xenophilus azovorans,0.81,species,High,4.1.3.39,Benzoate degradation
Emma2metabat.43,Emma2,2-hydroxymuconate tautomerase,dmpI,Xenophilus azovorans,0.81,species,High,5.3.2.6,Benzoate degradation
Emma2metabat.43,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_4,Xenophilus azovorans,0.81,species,High,4.2.1.17,Benzoate degradation
Emma2metabat.43,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_4,Xenophilus azovorans,0.81,species,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.43,Emma2,putative enoyl-CoA hydratase echA8,echA8_2,Xenophilus azovorans,0.81,species,High,4.2.1.17,Benzoate degradation
Emma2metabat.43,Emma2,putative enoyl-CoA hydratase echA8,echA8_2,Xenophilus azovorans,0.81,species,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.43,Emma2,putative enoyl-CoA hydratase echA8,echA8_3,Xenophilus azovorans,0.81,species,High,4.2.1.17,Benzoate degradation
Emma2metabat.43,Emma2,putative enoyl-CoA hydratase echA8,echA8_3,Xenophilus azovorans,0.81,species,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.43,Emma2,p-hydroxybenzoate hydroxylase,pobA_3,Xenophilus azovorans,0.81,species,High,1.14.13.2,Benzoate degradation
Emma2metabat.43,Emma2,2-hydroxymuconate tautomerase,ywhB,Xenophilus azovorans,0.81,species,High,5.3.2.6,Benzoate degradation
Emma2metabat.43,Emma2,Acetaldehyde dehydrogenase 4,bphJ_2,Xenophilus azovorans,0.81,species,High,1.2.1.10,Benzoate degradation
Emma2metabat.43,Emma2,4-hydroxy-2-oxovalerate aldolase 4,bphI_2,Xenophilus azovorans,0.81,species,High,4.1.3.39,Benzoate degradation
Emma2metabat.43,Emma2,Acylphosphatase,yccX,Xenophilus azovorans,0.81,species,High,3.6.1.7,Aminobenzoate degradation
Emma2metabat.43,Emma2,Isocitrate dehydrogenase [NADP],icd_1,Xenophilus azovorans,0.81,species,High,1.1.1.42,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,Isocitrate dehydrogenase [NADP],icd_2,Xenophilus azovorans,0.81,species,High,1.1.1.42,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,"Phthalate 4,5-dioxygenase oxygenase subunit",pht3_5,Xenophilus azovorans,0.81,species,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.43,Emma2,3-ketoacyl-CoA thiolase,fadA_4,Xenophilus azovorans,0.81,species,High,2.3.1.16,Benzoate degradation
Emma2metabat.43,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_5,Xenophilus azovorans,0.81,species,High,4.2.1.17,Benzoate degradation
Emma2metabat.43,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_5,Xenophilus azovorans,0.81,species,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.43,Emma2,Enoyl-CoA-hydratase,dpgD,Xenophilus azovorans,0.81,species,High,4.2.1.17,Benzoate degradation
Emma2metabat.43,Emma2,Enoyl-CoA-hydratase,dpgD,Xenophilus azovorans,0.81,species,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.43,Emma2,3-hydroxybutyryl-CoA dehydrogenase,hbd,Xenophilus azovorans,0.81,species,High,1.1.1.157,Benzoate degradation
Emma2metabat.43,Emma2,Vanillin dehydrogenase,vdh,Xenophilus azovorans,0.81,species,High,1.2.1.67,Aminobenzoate degradation
Emma2metabat.43,Emma2,Aconitate hydratase B,acnB,Xenophilus azovorans,0.81,species,High,4.2.1.3,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,Malate dehydrogenase,mdh,Xenophilus azovorans,0.81,species,High,1.1.1.37,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,Succinate dehydrogenase flavoprotein subunit,sdhA,Xenophilus azovorans,0.81,species,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,Succinate dehydrogenase iron-sulfur subunit,sdhB_2,Xenophilus azovorans,0.81,species,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.43,Emma2,2-keto-4-pentenoate hydratase,mhpD,Xenophilus azovorans,0.81,species,High,4.2.1.80,Benzoate degradation
Emma2metabat.43,Emma2,Acetyl-CoA acetyltransferase,thlA,Xenophilus azovorans,0.81,species,High,2.3.1.9,Benzoate degradation
Emma2metabat.46,Emma2,Aconitate hydratase B,acnB,Pseudomonas,0.47,genus,High,4.2.1.3,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Fumarate hydratase class II,fumC_1,Pseudomonas,0.47,genus,High,4.2.1.2,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Muconate cycloisomerase 1,catB,Pseudomonas,0.47,genus,High,5.5.1.1,Benzoate degradation
Emma2metabat.46,Emma2,Muconolactone Delta-isomerase,catC,Pseudomonas,0.47,genus,High,5.3.3.4,Benzoate degradation
Emma2metabat.46,Emma2,"Catechol 1,2-dioxygenase",catA,Pseudomonas,0.47,genus,High,1.13.11.1,Benzoate degradation
Emma2metabat.46,Emma2,Isocitrate dehydrogenase [NADP],icd_1,Pseudomonas,0.47,genus,High,1.1.1.42,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Isocitrate dehydrogenase [NADP],icd_2,Pseudomonas,0.47,genus,High,1.1.1.42,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,3-oxoadipate enol-lactonase 2,catD_1,Pseudomonas,0.47,genus,High,3.1.1.24,Benzoate degradation
Emma2metabat.46,Emma2,"3-carboxy-cis,cis-muconate cycloisomerase",pcaB,Pseudomonas,0.47,genus,High,5.5.1.2,Benzoate degradation
Emma2metabat.46,Emma2,Beta-ketoadipyl-CoA thiolase,pcaF,Pseudomonas,0.47,genus,High,2.3.1.174,Benzoate degradation
Emma2metabat.46,Emma2,3-oxoadipate CoA-transferase subunit B,catJ,Pseudomonas,0.47,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.46,Emma2,3-oxoadipate CoA-transferase subunit A,catI,Pseudomonas,0.47,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.46,Emma2,Fumarate hydratase class II,fumC_2,Pseudomonas,0.47,genus,High,4.2.1.2,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Malate:quinone oxidoreductase,mqo_1,Pseudomonas,0.47,genus,High,1.1.5.4,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD,Pseudomonas,0.47,genus,High,3.1.1.57,Benzoate degradation
Emma2metabat.46,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD,Pseudomonas,0.47,genus,High,3.1.1.57,Aminobenzoate degradation
Emma2metabat.46,Emma2,3-oxoadipate enol-lactonase 2,catD_2,Pseudomonas,0.47,genus,High,3.1.1.24,Benzoate degradation
Emma2metabat.46,Emma2,Aconitate hydratase A,acnA,Pseudomonas,0.47,genus,High,4.2.1.3,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Pseudomonas,0.47,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Pseudomonas,0.47,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Dihydrolipoyl dehydrogenase,lpd,Pseudomonas,0.47,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,sucB,Pseudomonas,0.47,genus,High,2.3.1.61,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,2-oxoglutarate dehydrogenase E1 component,sucA,Pseudomonas,0.47,genus,High,1.2.4.2,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Succinate dehydrogenase iron-sulfur subunit,sdhB,Pseudomonas,0.47,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Succinate dehydrogenase flavoprotein subunit,sdhA,Pseudomonas,0.47,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,"Protocatechuate 3,4-dioxygenase beta chain",pcaH_1,Pseudomonas,0.47,genus,High,1.13.11.3,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.46,Emma2,"Protocatechuate 3,4-dioxygenase beta chain",pcaH_1,Pseudomonas,0.47,genus,High,1.13.11.3,Benzoate degradation
Emma2metabat.46,Emma2,3-ketoacyl-CoA thiolase FadI,fadI,Pseudomonas,0.47,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.46,Emma2,Acetyl-CoA acetyltransferase,thlA_1,Pseudomonas,0.47,genus,High,2.3.1.9,Benzoate degradation
Emma2metabat.46,Emma2,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,NA,Pseudomonas,0.47,genus,High,4.1.3.17,Benzoate degradation
Emma2metabat.46,Emma2,Acetyl-CoA acetyltransferase,thlA_2,Pseudomonas,0.47,genus,High,2.3.1.9,Benzoate degradation
Emma2metabat.46,Emma2,Malate:quinone oxidoreductase,mqo_2,Pseudomonas,0.47,genus,High,1.1.5.4,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,putative enoyl-CoA hydratase 1,NA,Pseudomonas,0.47,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.46,Emma2,putative enoyl-CoA hydratase 1,NA,Pseudomonas,0.47,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.46,Emma2,Dihydrolipoyl dehydrogenase 3,lpd3,Pseudomonas,0.47,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,"Protocatechuate 3,4-dioxygenase beta chain",pcaH_2,Pseudomonas,0.47,genus,High,1.13.11.3,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.46,Emma2,"Protocatechuate 3,4-dioxygenase beta chain",pcaH_2,Pseudomonas,0.47,genus,High,1.13.11.3,Benzoate degradation
Emma2metabat.46,Emma2,"Fumarate hydratase class I, anaerobic",fumB,Pseudomonas,0.47,genus,High,4.2.1.2,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Acetyl-CoA acetyltransferase,phaA,Pseudomonas,0.47,genus,High,2.3.1.9,Benzoate degradation
Emma2metabat.46,Emma2,Phosphoenolpyruvate carboxykinase (ATP),pckA,Pseudomonas,0.47,genus,High,4.1.1.49,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,putative enoyl-CoA hydratase,fadB_3,Pseudomonas,0.47,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.46,Emma2,putative enoyl-CoA hydratase,fadB_3,Pseudomonas,0.47,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.46,Emma2,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,NA,Pseudomonas,0.47,genus,High,2.3.1.12,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,Pyruvate dehydrogenase E1 component,aceE,Pseudomonas,0.47,genus,High,1.2.4.1,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,3-ketoacyl-CoA thiolase,fadA_2,Pseudomonas,0.47,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.46,Emma2,p-hydroxybenzoate hydroxylase,pobA,Pseudomonas,0.47,genus,High,1.14.13.2,Benzoate degradation
Emma2metabat.46,Emma2,Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase,NA,Pseudomonas,0.47,genus,High,1.3.8.10,Benzoate degradation
Emma2metabat.46,Emma2,Aconitate hydratase A,acnM,Pseudomonas,0.47,genus,High,4.2.1.3,Citrate cycle (TCA cycle)
Emma2metabat.46,Emma2,(S)-mandelate dehydrogenase,mdlB,Pseudomonas,0.47,genus,High,1.1.99.31,Aminobenzoate degradation
Emma2metabat.46,Emma2,3-oxoadipate enol-lactonase 2,catD_3,Pseudomonas,0.47,genus,High,3.1.1.24,Benzoate degradation
Emma2metabat.46,Emma2,"Protocatechuate 3,4-dioxygenase alpha chain",pcaG,Pseudomonas,0.47,genus,High,1.13.11.3,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.46,Emma2,"Protocatechuate 3,4-dioxygenase alpha chain",pcaG,Pseudomonas,0.47,genus,High,1.13.11.3,Benzoate degradation
Emma2metabat.46,Emma2,Aliphatic amidase,amiE,Pseudomonas,0.47,genus,High,3.5.1.4,Aminobenzoate degradation
Emma2metabat.46,Emma2,3-ketoacyl-CoA thiolase,fadA_3,Pseudomonas,0.47,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.51,Emma2,3-ketoacyl-CoA thiolase,fadA,Pusillimonas noertemannii,0.44,species,High,2.3.1.16,Benzoate degradation
Emma2metabat.51,Emma2,putative 3-hydroxyacyl-CoA dehydrogenase,fadN,Pusillimonas noertemannii,0.44,species,High,1.1.1.35,Benzoate degradation
Emma2metabat.51,Emma2,Dihydrolipoyl dehydrogenase,lpd,Pusillimonas noertemannii,0.44,species,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,sucB,Pusillimonas noertemannii,0.44,species,High,2.3.1.61,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,2-oxoglutarate dehydrogenase E1 component,sucA,Pusillimonas noertemannii,0.44,species,High,1.2.4.2,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Succinate dehydrogenase iron-sulfur subunit,sdhB,Pusillimonas noertemannii,0.44,species,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Succinate dehydrogenase flavoprotein subunit,sdhA,Pusillimonas noertemannii,0.44,species,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Malate dehydrogenase,mdh_1,Pusillimonas noertemannii,0.44,species,High,1.1.1.37,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,"Protocatechuate 4,5-dioxygenase beta chain",ligB_1,Pusillimonas noertemannii,0.44,species,High,1.13.11.8,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.51,Emma2,"Protocatechuate 4,5-dioxygenase beta chain",ligB_1,Pusillimonas noertemannii,0.44,species,High,1.13.11.8,Benzoate degradation
Emma2metabat.51,Emma2,"Protocatechuate 4,5-dioxygenase beta chain",ligB_1,Pusillimonas noertemannii,0.44,species,High,1.13.11.8,Aminobenzoate degradation
Emma2metabat.51,Emma2,"Hydroxyquinol 1,2-dioxygenase",chqB,Pusillimonas noertemannii,0.44,species,High,1.13.11.37,Benzoate degradation
Emma2metabat.51,Emma2,Benzoylformate decarboxylase,mdlC_1,Pusillimonas noertemannii,0.44,species,High,4.1.1.7,Aminobenzoate degradation
Emma2metabat.51,Emma2,Vanillin dehydrogenase,vdh_1,Pusillimonas noertemannii,0.44,species,High,1.2.1.67,Aminobenzoate degradation
Emma2metabat.51,Emma2,Acetamidase,amdA,Pusillimonas noertemannii,0.44,species,High,3.5.1.4,Aminobenzoate degradation
Emma2metabat.51,Emma2,"Anthranilate 1,2-dioxygenase large subunit",antA_1,Pusillimonas noertemannii,0.44,species,High,1.14.12.1,Aminobenzoate degradation
Emma2metabat.51,Emma2,"2-hydroxy-1,4-benzoquinone reductase",NA,Pusillimonas noertemannii,0.44,species,High,1.6.5.7,Aminobenzoate degradation
Emma2metabat.51,Emma2,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Pusillimonas noertemannii,0.44,species,High,2.3.1.12,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Chloronitrobenzene nitroreductase,cnbA,Pusillimonas noertemannii,0.44,species,High,1.7.1.16,Aminobenzoate degradation
Emma2metabat.51,Emma2,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Pusillimonas noertemannii,0.44,species,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Pusillimonas noertemannii,0.44,species,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase,ligC,Pusillimonas noertemannii,0.44,species,High,1.1.1.312,Benzoate degradation
Emma2metabat.51,Emma2,4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase,ligC,Pusillimonas noertemannii,0.44,species,High,1.1.1.312,Aminobenzoate degradation
Emma2metabat.51,Emma2,"Phthalate 4,5-dioxygenase oxygenase reductase subunit",pht2,Pusillimonas noertemannii,0.44,species,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.51,Emma2,4-sulfomuconolactone hydrolase,NA,Pusillimonas noertemannii,0.44,species,High,3.1.1.92,Aminobenzoate degradation
Emma2metabat.51,Emma2,"Phthalate 4,5-dioxygenase oxygenase subunit",pht3_1,Pusillimonas noertemannii,0.44,species,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.51,Emma2,Aconitate hydratase A,acnA_1,Pusillimonas noertemannii,0.44,species,High,4.2.1.3,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Aconitate hydratase B,acnB,Pusillimonas noertemannii,0.44,species,High,4.2.1.3,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Acylphosphatase,yccX,Pusillimonas noertemannii,0.44,species,High,3.6.1.7,Aminobenzoate degradation
Emma2metabat.51,Emma2,Isocitrate dehydrogenase [NADP],icd,Pusillimonas noertemannii,0.44,species,High,1.1.1.42,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Benzoyl-CoA oxygenase component B,boxB_1,Pusillimonas noertemannii,0.44,species,High,1.14.13.208,Benzoate degradation
Emma2metabat.51,Emma2,Benzoyl-CoA-dihydrodiol lyase,boxC,Pusillimonas noertemannii,0.44,species,High,4.1.2.44,Benzoate degradation
Emma2metabat.51,Emma2,"3,4-dehydroadipyl-CoA semialdehyde dehydrogenase",boxD,Pusillimonas noertemannii,0.44,species,High,1.2.1.77,Benzoate degradation
Emma2metabat.51,Emma2,Benzoate--CoA ligase,bclA_1,Pusillimonas noertemannii,0.44,species,High,6.2.1.25,Benzoate degradation
Emma2metabat.51,Emma2,Benzoate--CoA ligase,bclA_1,Pusillimonas noertemannii,0.44,species,High,6.2.1.25,Aminobenzoate degradation
Emma2metabat.51,Emma2,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,aceF,Pusillimonas noertemannii,0.44,species,High,2.3.1.12,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Pyruvate dehydrogenase E1 component,aceE_1,Pusillimonas noertemannii,0.44,species,High,1.2.4.1,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Dihydrolipoyl dehydrogenase,pdhD,Pusillimonas noertemannii,0.44,species,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.51,Emma2,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,rraA,Pusillimonas noertemannii,0.44,species,High,4.1.3.17,Benzoate degradation
Emma2metabat.51,Emma2,3-hydroxybenzoate 6-hydroxylase,nagX_1,Pusillimonas noertemannii,0.44,species,High,1.14.13.24,Benzoate degradation
Emma2metabat.51,Emma2,Mono(2-hydroxyethyl) terephthalate hydrolase,NA,Pusillimonas noertemannii,0.44,species,High,3.1.1.102,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.51,Emma2,Benzoylformate decarboxylase,mdlC_2,Pusillimonas noertemannii,0.44,species,High,4.1.1.7,Aminobenzoate degradation
Emma2metabat.51,Emma2,Benzoate--CoA ligase,bclA_2,Pusillimonas noertemannii,0.44,species,High,6.2.1.25,Benzoate degradation
Emma2metabat.51,Emma2,Benzoate--CoA ligase,bclA_2,Pusillimonas noertemannii,0.44,species,High,6.2.1.25,Aminobenzoate degradation
Emma2metabat.51,Emma2,putative enoyl-CoA hydratase echA12,NA,Pusillimonas noertemannii,0.44,species,High,4.2.1.17,Benzoate degradation
Emma2metabat.51,Emma2,putative enoyl-CoA hydratase echA12,NA,Pusillimonas noertemannii,0.44,species,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.51,Emma2,(S)-mandelate dehydrogenase,mdlB_1,Pusillimonas noertemannii,0.44,species,High,1.1.99.31,Aminobenzoate degradation
Emma2metabat.51,Emma2,Benzoylformate decarboxylase,mdlC_3,Pusillimonas noertemannii,0.44,species,High,4.1.1.7,Aminobenzoate degradation
Emma2metabat.51,Emma2,3-hydroxybenzoate 6-hydroxylase,nagX_2,Pusillimonas noertemannii,0.44,species,High,1.14.13.24,Benzoate degradation
Emma2metabat.51,Emma2,3-oxoadipate enol-lactonase 2,catD_1,Pusillimonas noertemannii,0.44,species,High,3.1.1.24,Benzoate degradation
Emma2metabat.51,Emma2,putative enoyl-CoA hydratase echA8,echA8_1,Pusillimonas noertemannii,0.44,species,High,4.2.1.17,Benzoate degradation
